sent_id	id	form	lemma	upos	gold_head	pred_head	gold_deprel	pred_deprel	head_ok	rel_ok	las_ok	attachment_only_error	label_only_error	both_error	gold_head_dist	pred_head_dist	head_distance_delta
Magalhaes1876:1:40:40	12	umururí	mururí	VERB	9	9	advcl	advcl	True	True	True	False	False	False	3	3	0
Magalhaes1876:1:40:40	13	arama	arama	SCONJ	12	12	mark	mark	True	True	True	False	False	False	1	1	0
Magalhaes1876:1:40:40	14	ara	ara	NOUN	12	12	obj	obj	True	True	True	False	False	False	2	2	0
Magalhaes1876:1:40:40	15	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	12	12	0
Magalhaes1876:2:5:48	1	—	—	PUNCT	2	2	punct	punct	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:5:48	2	Retirika	tirika	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Magalhaes1876:2:5:48	3	,	,	PUNCT	4	4	punct	punct	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:5:48	4	yautí	yautí	NOUN	2	2	vocative	vocative	True	True	True	False	False	False	2	2	0
Magalhaes1876:2:5:48	5	,	,	PUNCT	4	7	punct	punct	False	True	False	True	False	False	1	2	3
Magalhaes1876:2:5:48	6	kurumú	kurumú	ADV	7	7	advmod	advmod	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:5:48	7	xapirú	pirú	VERB	2	2	parataxis	parataxis	True	True	True	False	False	False	5	5	0
Magalhaes1876:2:5:48	8	indé	indé	PRON	7	7	obj	obj	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:5:48	9	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	7	7	0
Magalhaes1876:2:16:59	1	Yautí	yautí	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:16:59	2	upuranú	puranú	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Magalhaes1876:2:16:59	3	:	:	PUNCT	5	9	punct	punct	False	True	False	True	False	False	2	6	4
Magalhaes1876:2:16:59	4	—	—	PUNCT	5	9	punct	punct	False	True	False	True	False	False	1	5	4
Magalhaes1876:2:16:59	5	Apekatú	apekatú	ADV	2	9	ccomp	advmod	False	False	False	False	False	True	3	4	7
Magalhaes1876:2:16:59	6	raĩ	raĩ	PART	5	9	advmod	advmod	False	True	False	True	False	False	1	3	4
Magalhaes1876:2:16:59	7	será	será	PART	5	9	advmod	advmod	False	True	False	True	False	False	2	2	4
Magalhaes1876:2:16:59	8	ne	ne	PRON	9	9	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:16:59	9	yara	yara	NOUN	5	2	nsubj	ccomp	False	False	False	False	False	True	4	7	-3
Magalhaes1876:2:16:59	10	uikú	ikú	AUX	5	9	cop	cop	False	True	False	True	False	False	5	1	4
Magalhaes1876:2:16:59	11	?	?	PUNCT	2	2	punct	punct	True	True	True	False	False	False	9	9	0
Magalhaes1876:2:32:75	1	Yautí	yautí	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	2	unheẽ	nheẽ	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Magalhaes1876:2:32:75	3	:	:	PUNCT	8	5	punct	punct	False	True	False	True	False	False	5	2	-3
Magalhaes1876:2:32:75	4	—	—	PUNCT	8	5	punct	punct	False	True	False	True	False	False	4	1	-3
Magalhaes1876:2:32:75	5	Intí	intí	PART	8	2	advmod	ccomp	False	False	False	False	False	True	3	3	-6
Magalhaes1876:2:32:75	6	maã	maã	DET	5	5	fixed	fixed	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	7	xaikú	ikú	AUX	8	5	cop	cop	False	True	False	True	False	False	1	2	-3
Magalhaes1876:2:32:75	8	arawira	arawira	NOUN	2	5	ccomp	obl	False	False	False	False	False	True	6	3	3
Magalhaes1876:2:32:75	9	upé	upé	ADP	8	8	case	case	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	10	itá	itá	NOUN	8	5	advcl	obl	False	False	False	False	False	True	2	5	-3
Magalhaes1876:2:32:75	11	arama	arama	ADP	10	10	case	case	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	12	;	;	PUNCT	15	15	punct	punct	True	True	True	False	False	False	3	3	0
Magalhaes1876:2:32:75	13	kuíri	kuíri	ADV	15	15	advmod	advmod	True	True	True	False	False	False	2	2	0
Magalhaes1876:2:32:75	14	xasú	sú	AUX	15	15	aux	aux	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	15	xamaẽ	maẽ	VERB	8	5	parataxis	parataxis	False	True	False	True	False	False	7	10	-3
Magalhaes1876:2:32:75	16	kirimawa	kirimawa	ADJ	18	15	acl:relcl	obj	False	False	False	False	False	True	2	1	-3
Magalhaes1876:2:32:75	17	piri	piri	ADV	16	16	advmod	advmod	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	18	waá	waá	PRON	15	16	obj	nsubj	False	False	False	False	False	True	3	2	1
Magalhaes1876:2:32:75	19	se	se	PRON	16	15	obl	obl	False	True	False	True	False	False	3	4	-1
Magalhaes1876:2:32:75	20	suí	suí	ADP	19	19	case	case	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	21	;	;	PUNCT	26	22	punct	punct	False	True	False	True	False	False	5	1	-4
Magalhaes1876:2:32:75	22	eré	eré	PART	26	26	advmod	advmod	True	True	True	False	False	False	4	4	0
Magalhaes1876:2:32:75	23	,	,	PUNCT	24	24	punct	punct	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	24	paraná	paraná	NOUN	26	26	vocative	vocative	True	True	True	False	False	False	2	2	0
Magalhaes1876:2:32:75	25	,	,	PUNCT	24	24	punct	punct	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	26	xasú	sú	VERB	15	15	parataxis	parataxis	True	True	True	False	False	False	11	11	0
Magalhaes1876:2:32:75	27	raĩ	raĩ	PART	26	26	advmod	advmod	True	True	True	False	False	False	1	1	0
Magalhaes1876:2:32:75	28	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	26	26	0
Magalhaes1876:3:3:92	1	Yawareté	yawareté	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Magalhaes1876:3:3:92	2	usenú	senú	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Magalhaes1876:3:3:92	3	,	,	PUNCT	4	4	punct	punct	True	True	True	False	False	False	1	1	0
Magalhaes1876:3:3:92	4	usú	sú	VERB	2	2	parataxis	parataxis	True	True	True	False	False	False	2	2	0
Magalhaes1876:3:3:92	5	akití	akití	ADV	4	4	advmod	advmod	True	True	True	False	False	False	1	1	0
Magalhaes1876:3:3:92	6	,	,	PUNCT	7	7	punct	punct	True	True	True	False	False	False	1	1	0
Magalhaes1876:3:3:92	7	upuranú	puranú	VERB	4	4	parataxis	parataxis	True	True	True	False	False	False	3	3	0
Magalhaes1876:3:3:92	8	:	:	PUNCT	12	12	punct	punct	True	True	True	False	False	False	4	4	0
Magalhaes1876:3:3:92	9	—	—	PUNCT	12	12	punct	punct	True	True	True	False	False	False	3	3	0
Magalhaes1876:3:3:92	10	Maã	maã	PRON	12	12	obj	obj	True	True	True	False	False	False	2	2	0
Magalhaes1876:3:3:92	11	ta	taá	PART	12	12	advmod	advmod	True	True	True	False	False	False	1	1	0
Magalhaes1876:3:3:92	12	resasema	sasema	VERB	7	7	ccomp	ccomp	True	True	True	False	False	False	5	5	0
Magalhaes1876:3:3:92	13	reikú	ikú	AUX	12	12	aux	aux	True	True	True	False	False	False	1	1	0
Magalhaes1876:3:3:92	14	,	,	PUNCT	15	15	punct	punct	True	True	True	False	False	False	1	1	0
Magalhaes1876:3:3:92	15	Yautí	yautí	NOUN	12	12	vocative	obj	True	False	False	False	True	False	3	3	0
Magalhaes1876:3:3:92	16	?	?	PUNCT	12	2	punct	punct	False	True	False	True	False	False	4	14	-10
Magalhaes1876:5:5:5	1	Yautí	yautí	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Magalhaes1876:5:5:5	2	unheẽ	nheẽ	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Magalhaes1876:5:5:5	3	:	:	PUNCT	6	6	punct	punct	True	True	True	False	False	False	3	3	0
Magalhaes1876:5:5:5	4	—	—	PUNCT	6	6	punct	punct	True	True	True	False	False	False	2	2	0
Magalhaes1876:5:5:5	5	Aramé	aramé	ADV	6	6	advmod	advmod	True	True	True	False	False	False	1	1	0
Magalhaes1876:5:5:5	6	yuri	yuri	VERB	2	2	ccomp	ccomp	True	True	True	False	False	False	4	4	0
Magalhaes1876:5:5:5	7	se	se	PRON	6	6	obl	obl	True	True	True	False	False	False	1	1	0
Magalhaes1876:5:5:5	8	piamu	piamu	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
Magalhaes1876:5:5:5	9	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	7	7	0
Magalhaes1876:8:6:706	1	Epurú	purú	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Magalhaes1876:8:6:706	2	xinga	xinga	ADV	1	1	advmod	advmod	True	True	True	False	False	False	1	1	0
Magalhaes1876:8:6:706	3	ixé	ixé	PRON	1	1	iobj	iobj	True	True	True	False	False	False	2	2	0
Magalhaes1876:8:6:706	4	arama	arama	ADP	3	3	case	case	True	True	True	False	False	False	1	1	0
Magalhaes1876:8:6:706	5	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	4	4	0
Magalhaes1876:10:37:272	1	Apigawa	apigawa	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	2	2	0
Magalhaes1876:10:37:272	2	usú	sú	AUX	3	3	aux	aux	True	True	True	False	False	False	1	1	0
Magalhaes1876:10:37:272	3	usikari	sikari	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Magalhaes1876:10:37:272	4	yaitiwa	yaitiwa	NOUN	5	3	nmod:poss	obj	False	False	False	False	False	True	1	1	-2
Magalhaes1876:10:37:272	5	wira	wira	NOUN	3	3	obl	obl	True	True	True	False	False	False	2	2	0
Magalhaes1876:10:37:272	6	upé	upé	ADP	5	5	case	case	True	True	True	False	False	False	1	1	0
Magalhaes1876:10:37:272	7	rupí	rupí	ADP	5	3	case	case	False	True	False	True	False	False	2	4	-2
Magalhaes1876:10:37:272	8	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	5	5	0
Amorim1928:19:8:8	1	Yeperesé	yeperesé	ADV	6	6	advmod	advmod	True	True	True	False	False	False	5	5	0
Amorim1928:19:8:8	2	,	,	PUNCT	3	3	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:19:8:8	3	paá	paá	PART	6	6	advmod	advmod	True	True	True	False	False	False	3	3	0
Amorim1928:19:8:8	4	,	,	PUNCT	3	3	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:19:8:8	5	sumuára-etá	sumuára	NOUN	6	6	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:19:8:8	6	upurandú	purandú	VERB	0	0	root	root	True	True	True	False	False	False	6	6	0
Amorim1928:19:8:8	7	aé	aé	PRON	6	6	obl	obl	True	True	True	False	False	False	1	1	0
Amorim1928:19:8:8	8	suí	suí	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:19:8:8	9	maã	maã	PRON	11	11	nsubj	nsubj	True	True	True	False	False	False	2	2	0
Amorim1928:19:8:8	10	i	i	PRON	11	11	expl	expl	True	True	True	False	False	False	1	1	0
Amorim1928:19:8:8	11	katú	katú	VERB	6	6	ccomp	ccomp	True	True	True	False	False	False	5	5	0
Amorim1928:19:8:8	12	aintá	aintá	PRON	13	13	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:19:8:8	13	umunhã	munhã	VERB	11	11	parataxis	parataxis	True	True	True	False	False	False	2	2	0
Amorim1928:19:8:8	14	nhaã	nhaã	DET	15	15	det	det	True	True	True	False	False	False	1	1	0
Amorim1928:19:8:8	15	mira	mira	NOUN	13	13	obl	obl	True	True	True	False	False	False	2	2	0
Amorim1928:19:8:8	16	renundé	renundé	ADP	15	15	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:19:8:8	17	.	.	PUNCT	6	6	punct	punct	True	True	True	False	False	False	11	11	0
Amorim1928:21:38:38	1	Aé	aé	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:21:38:38	2	umusakú	musakú	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Amorim1928:21:38:38	3	yandé	yandé	PRON	4	4	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:21:38:38	4	pira	pira	NOUN	2	8	obj	nsubj	False	False	False	False	False	True	2	4	6
Amorim1928:21:38:38	5	yandé	yandé	PRON	6	7	nmod:poss	nmod:poss	False	True	False	True	False	False	1	2	1
Amorim1928:21:38:38	6	manha	manha	NOUN	7	7	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:21:38:38	7	pira	pira	NOUN	8	8	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:21:38:38	8	umusakú	musakú	VERB	2	2	parataxis	ccomp	True	False	False	False	True	False	6	6	0
Amorim1928:21:38:38	9	yandé	yandé	PRON	10	10	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:21:38:38	10	pira	pira	NOUN	8	8	obj	obj	True	True	True	False	False	False	2	2	0
Amorim1928:21:38:38	11	!	!	PUNCT	2	2	punct	punct	True	True	True	False	False	False	9	9	0
Amorim1928:6-1:145:145	1	Ixé	ixé	PRON	4	4	nsubj	nsubj	True	True	True	False	False	False	3	3	0
Amorim1928:6-1:145:145	2	tẽ	tẽ	PART	1	1	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:6-1:145:145	3	asú	sú	AUX	4	4	aux	aux	True	True	True	False	False	False	1	1	0
Amorim1928:6-1:145:145	4	ayuuka	yuuka	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
Amorim1928:6-1:145:145	5	aé	aé	PRON	4	4	obj	obj	True	True	True	False	False	False	1	1	0
Amorim1928:6-1:145:145	6	,	,	PUNCT	9	9	punct	punct	True	True	True	False	False	False	3	3	0
Amorim1928:6-1:145:145	7	nhaã	nhaã	PRON	9	9	obl	obl	True	True	True	False	False	False	2	2	0
Amorim1928:6-1:145:145	8	renundé	renundé	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:6-1:145:145	9	amumaã	mumaã	VERB	4	4	parataxis	parataxis	True	True	True	False	False	False	5	5	0
Amorim1928:6-1:145:145	10	ti	ti	PART	14	11	advmod	advmod	False	True	False	True	False	False	4	1	-3
Amorim1928:6-1:145:145	11	awá	awá	PRON	14	9	nsubj	obj	False	False	False	False	False	True	3	2	-5
Amorim1928:6-1:145:145	12	penhẽ	penhẽ	PRON	11	9	nmod	obl	False	False	False	False	False	True	1	3	-2
Amorim1928:6-1:145:145	13	suí	suí	ADP	12	12	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:6-1:145:145	14	usaisú	saisú	VERB	9	9	ccomp	ccomp	True	True	True	False	False	False	5	5	0
Amorim1928:6-1:145:145	15	kurí	kurí	PART	14	14	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:6-1:145:145	16	aé	aé	PRON	14	14	obj	obj	True	True	True	False	False	False	2	2	0
Amorim1928:6-1:145:145	17	,	,	PUNCT	19	19	punct	punct	True	True	True	False	False	False	2	2	0
Amorim1928:6-1:145:145	18	maãresé	maãresé	SCONJ	19	19	mark	mark	True	True	True	False	False	False	1	1	0
Amorim1928:6-1:145:145	19	pemukanhemu	mukanhemu	VERB	14	14	advcl	advcl	True	True	True	False	False	False	5	5	0
Amorim1928:6-1:145:145	20	kwáu	kwáu	AUX	19	19	aux	aux	True	True	True	False	False	False	1	1	0
Amorim1928:6-1:145:145	21	aé	aé	PRON	19	19	obj	obj	True	True	True	False	False	False	2	2	0
Amorim1928:6-1:145:145	22	.	.	PUNCT	4	4	punct	punct	True	True	True	False	False	False	18	18	0
Amorim1928:8-1:9:3009	1	Mairamé	mairamé	SCONJ	5	5	mark	mark	True	True	True	False	False	False	4	4	0
Amorim1928:8-1:9:3009	2	ara	ara	NOUN	5	5	nsubj	nsubj	True	True	True	False	False	False	3	3	0
Amorim1928:8-1:9:3009	3	uikú	ikú	AUX	5	5	cop	aux	True	False	False	False	True	False	2	2	0
Amorim1928:8-1:9:3009	4	ana	ana	PART	5	5	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:9:3009	5	sasiára	sasiára	ADJ	7	7	advcl	advcl	True	True	True	False	False	False	2	2	0
Amorim1928:8-1:9:3009	6	aintá	aintá	PRON	7	7	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:9:3009	7	umaã	maã	VERB	0	0	root	root	True	True	True	False	False	False	7	7	0
Amorim1928:8-1:9:3009	8	yepé	yepé	DET	9	9	det	det	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:9:3009	9	iwawasú	iwa	NOUN	7	7	obl	obl	True	True	True	False	False	False	2	2	0
Amorim1928:8-1:9:3009	10	pe	upé	ADP	9	9	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:9:3009	11	wirá	wirá	NOUN	7	13	obj	obj	False	True	False	True	False	False	4	2	6
Amorim1928:8-1:9:3009	12	siiya	siiya	DET	11	11	det	det	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:9:3009	13	umbaú	mbaú	VERB	7	7	xcomp	parataxis	True	False	False	False	True	False	6	6	0
Amorim1928:8-1:9:3009	14	i	i	PRON	15	15	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:9:3009	15	iwá	iwá	NOUN	13	13	obj	obj	True	True	True	False	False	False	2	2	0
Amorim1928:8-1:9:3009	16	,	,	PUNCT	18	18	punct	punct	True	True	True	False	False	False	2	2	0
Amorim1928:8-1:9:3009	17	yeperesé	yeperesé	ADV	18	18	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:9:3009	18	umunhã	munhã	VERB	7	13	parataxis	parataxis	False	True	False	True	False	False	11	5	6
Amorim1928:8-1:9:3009	19	:	:	PUNCT	21	21	punct	punct	True	True	True	False	False	False	2	2	0
Amorim1928:8-1:9:3009	20	—	—	PUNCT	21	21	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:9:3009	21	Hã	hã	INTJ	18	18	ccomp	ccomp	True	True	True	False	False	False	3	3	0
Amorim1928:8-1:9:3009	22	…	…	PUNCT	7	7	punct	punct	True	True	True	False	False	False	15	15	0
Amorim1928:8-1:30:3033	1	Mairamé	mairamé	SCONJ	5	3	mark	mark	False	True	False	True	False	False	4	2	-2
Amorim1928:8-1:30:3033	2	ara	ara	NOUN	5	3	nsubj	nsubj	False	True	False	True	False	False	3	1	-2
Amorim1928:8-1:30:3033	3	sasiára	sasiára	ADJ	5	5	xcomp	advcl	True	False	False	False	True	False	2	2	0
Amorim1928:8-1:30:3033	4	ana	ana	PART	5	3	advmod	advmod	False	True	False	True	False	False	1	1	-2
Amorim1928:8-1:30:3033	5	upitá	pitá	VERB	7	0	advcl	root	False	False	False	False	False	True	2	5	-7
Amorim1928:8-1:30:3033	6	suasú-itá	suasú	NOUN	7	7	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:30:3033	7	usú	sú	VERB	0	5	root	parataxis	False	False	False	False	False	True	7	2	5
Amorim1928:8-1:30:3033	8	ana	ana	PART	7	7	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:30:3033	9	,	,	PUNCT	12	12	punct	punct	True	True	True	False	False	False	3	3	0
Amorim1928:8-1:30:3033	10	aintá	aintá	PRON	12	12	nsubj	nsubj	True	True	True	False	False	False	2	2	0
Amorim1928:8-1:30:3033	11	yuíri	yuíri	ADV	10	12	advmod	advmod	False	True	False	True	False	False	1	1	2
Amorim1928:8-1:30:3033	12	uwiyé	wiyé	VERB	7	7	parataxis	parataxis	True	True	True	False	False	False	5	5	0
Amorim1928:8-1:30:3033	13	iwa	iwa	NOUN	12	12	obl	obl	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:30:3033	14	suí	suí	ADP	13	13	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:30:3033	15	,	,	PUNCT	16	16	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:30:3033	16	uwiké	wiké	VERB	12	12	parataxis	parataxis	True	True	True	False	False	False	4	4	0
Amorim1928:8-1:30:3033	17	yeperesé	yeperesé	ADV	16	16	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:30:3033	18	itakwara	itakwara	NOUN	16	16	obl	obl	True	True	True	False	False	False	2	2	0
Amorim1928:8-1:30:3033	19	pupé	pupé	ADP	18	18	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:8-1:30:3033	20	.	.	PUNCT	7	5	punct	punct	False	True	False	True	False	False	13	15	-2
Amorim1928:9:6:6	1	Mairamé	mairamé	SCONJ	4	4	mark	mark	True	True	True	False	False	False	3	3	0
Amorim1928:9:6:6	2	Kwarasí	kwarasí	NOUN	4	4	nsubj	nsubj	True	True	True	False	False	False	2	2	0
Amorim1928:9:6:6	3	usú	sú	AUX	4	4	aux	aux	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	4	ukanhemu	kanhemu	VERB	11	11	advcl	advcl	True	True	True	False	False	False	7	7	0
Amorim1928:9:6:6	5	amú	amú	DET	7	6	det	det	False	True	False	True	False	False	2	1	-1
Amorim1928:9:6:6	6	iwaka	iwaka	NOUN	7	4	nmod:poss	obj	False	False	False	False	False	True	1	2	-3
Amorim1928:9:6:6	7	suaxara	suaxara	NOUN	4	4	obl	obl	True	True	True	False	False	False	3	3	0
Amorim1928:9:6:6	8	kití	kití	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	9	Tupana	tupana	NOUN	10	10	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	10	pirera	pirera	NOUN	11	11	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	11	uwari	wari	VERB	0	0	root	root	True	True	True	False	False	False	11	11	0
Amorim1928:9:6:6	12	i	i	PRON	13	13	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	13	pira	pira	NOUN	11	11	obl	obl	True	True	True	False	False	False	2	2	0
Amorim1928:9:6:6	14	suí	suí	ADP	13	13	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	15	,	,	PUNCT	16	16	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	16	uyusikí	yusikí	VERB	11	11	parataxis	parataxis	True	True	True	False	False	False	5	5	0
Amorim1928:9:6:6	17	ií	ií	NOUN	18	18	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	18	ara	ara	NOUN	16	16	obl	obl	True	True	True	False	False	False	2	2	0
Amorim1928:9:6:6	19	rupí	rupí	ADP	18	18	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	20	upitá	pitá	VERB	16	16	advcl	advcl	True	True	True	False	False	False	4	4	0
Amorim1928:9:6:6	21	arama	arama	SCONJ	20	20	mark	mark	True	True	True	False	False	False	1	1	0
Amorim1928:9:6:6	22	ana	ana	PART	20	20	advmod	advmod	True	True	True	False	False	False	2	2	0
Amorim1928:9:6:6	23	iwiwasú	iwí	NOUN	20	20	xcomp	nsubj	True	False	False	False	True	False	3	3	0
Amorim1928:9:6:6	24	.	.	PUNCT	11	11	punct	punct	True	True	True	False	False	False	13	13	0
Amorim1928:2:1:1	1	Upanhẽ	upanhẽ	DET	2	2	det	det	True	True	True	False	False	False	1	1	0
Amorim1928:2:1:1	2	mira	mira	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:2:1:1	3	umanduári	manduári	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Amorim1928:2:1:1	4	raẽ	raẽ	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:2:1:1	5	,	,	PUNCT	8	8	punct	punct	True	True	True	False	False	False	3	3	0
Amorim1928:2:1:1	6	mayawé	mayawé	ADV	8	8	advmod	advmod	True	True	True	False	False	False	2	2	0
Amorim1928:2:1:1	7	Taria-etá	taria	NOUN	8	8	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:2:1:1	8	umaramunha	maramunha	VERB	3	3	ccomp	parataxis	True	False	False	False	True	False	5	5	0
Amorim1928:2:1:1	9	upanhẽ	upanhẽ	DET	10	10	det	det	True	True	True	False	False	False	1	1	0
Amorim1928:2:1:1	10	mira-etá	mira	NOUN	8	8	obj	obj	True	True	True	False	False	False	2	2	0
Amorim1928:2:1:1	11	kwá	kwá	DET	12	12	det	det	True	True	True	False	False	False	1	1	0
Amorim1928:2:1:1	12	paraná	paraná	NOUN	10	8	nmod	obl	False	False	False	False	False	True	2	4	-2
Amorim1928:2:1:1	13	wara	wara	ADP	12	12	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:2:1:1	14	resé	resé	ADP	10	12	case	case	False	True	False	True	False	False	4	2	2
Amorim1928:2:1:1	15	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	12	12	0
Amorim1928:2:2-3:2	1	Buopé	buopé	PROPN	16	3	nsubj	nmod:poss	False	False	False	False	False	True	15	2	-13
Amorim1928:2:2-3:2	2	,	,	PUNCT	3	1	punct	punct	False	True	False	True	False	False	1	1	-2
Amorim1928:2:2-3:2	3	tuixawa	tuixawa	NOUN	1	7	appos	nsubj	False	False	False	False	False	True	2	4	6
Amorim1928:2:2-3:2	4	aramé	aramé	ADV	3	7	nmod	advmod	False	False	False	False	False	True	1	3	4
Amorim1928:2:2-3:2	5	wara	wara	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:2:2-3:2	6	,	,	PUNCT	3	7	punct	punct	False	True	False	True	False	False	3	1	4
Amorim1928:2:2-3:2	7	urikú	rikú	VERB	3	0	acl:relcl	root	False	False	False	False	False	True	4	7	-3
Amorim1928:2:2-3:2	8	waá	waá	PRON	7	9	nsubj	nsubj	False	True	False	True	False	False	1	1	2
Amorim1928:2:2-3:2	9	mira	mira	NOUN	7	7	obj	obj	True	True	True	False	False	False	2	2	0
Amorim1928:2:2-3:2	10	,	,	PUNCT	11	11	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:2:2-3:2	11	mira	mira	NOUN	9	7	conj	parataxis	False	False	False	False	False	True	2	4	-2
Amorim1928:2:2-3:2	12	i	i	PRON	13	13	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:2:2-3:2	13	awa	awa	NOUN	7	11	obl	obl	False	True	False	True	False	False	6	2	4
